,xr,linear_reg,k2,k3,k5,k10,k30,k500,k100,k300
1677,2377,2053.1532332003553,2338.0,2383.0,2278.0,2243.0,2187.266666666667,2037.598,2135.67,2088.693333333333
1678,2378,2054.2428709817095,2407.5,2383.0,2278.0,2236.1,2118.1,2038.506,2135.64,2093.8633333333332
1679,2379,2055.332508763063,2246.5,2275.6666666666665,2283.4,2236.1,2116.233333333333,2038.506,2135.64,2093.8633333333332
1680,2380,2056.422146544417,2134.0,2161.3333333333335,2212.4,2236.1,2121.7,2035.962,2138.42,2093.8633333333332
1681,2381,2057.5117843257703,2232.0,2189.6666666666665,2152.0,2208.4,2121.7,2037.24,2139.7,2095.54
1682,2382,2058.6014221071246,2176.5,2189.6666666666665,2152.0,2196.7,2146.0666666666666,2037.24,2139.7,2095.54
1683,2383,2059.691059888478,2138.0,2164.0,2194.2,2196.7,2146.0666666666666,2037.24,2139.7,2095.54
1684,2384,2060.780697669832,2201.0,2169.0,2135.2,2170.9,2146.0666666666666,2037.24,2139.7,2095.54
1685,2385,2061.8703354511854,2087.5,2133.3333333333335,2135.2,2170.9,2158.233333333333,2038.57,2139.7,2099.096666666667
1686,2386,2062.9599732325387,2084.5,2133.3333333333335,2135.2,2165.3,2156.3333333333335,2038.57,2140.62,2099.096666666667
1687,2387,2064.049611013893,2084.5,2133.3333333333335,2129.4,2203.2,2152.5666666666666,2038.57,2141.15,2101.06
1688,2388,2065.139248795246,2084.5,2081.6666666666665,2178.6,2172.8,2152.5666666666666,2041.628,2141.15,2101.06
1689,2389,2066.2288865766004,2010.0,2081.6666666666665,2178.6,2168.7,2152.5666666666666,2041.628,2141.75,2102.653333333333
1690,2390,2067.3185243579537,2246.5,2145.6666666666665,2212.2,2132.6,2119.4666666666667,2041.628,2143.5,2102.653333333333
1691,2391,2068.408162139308,2246.5,2297.3333333333335,2202.2,1945.8,2119.4666666666667,2041.628,2143.5,2105.14
1692,2392,2069.4977999206612,2246.5,2297.3333333333335,2202.2,1945.8,2113.4,2043.482,2144.99,2104.5266666666666
1693,2393,2070.5874377020145,2408.0,2253.3333333333335,2202.2,1947.2,2123.0333333333333,2043.482,2147.75,2106.2733333333335
1694,2394,2071.6770754833688,2171.5,2172.6666666666665,2135.8,1992.5,2107.8,2043.482,2149.15,2106.2733333333335
1695,2395,2072.766713264722,2287.0,2172.6666666666665,2135.8,1992.5,2105.6,2043.482,2157.5,2106.2733333333335
1696,2396,2073.8563510460763,1959.5,1954.3333333333333,1713.0,1992.5,2108.9666666666667,2043.482,2161.44,2110.0033333333336
1697,2397,2074.9459888274296,1023.5,1407.3333333333333,1682.2,1973.8,2120.5333333333333,2042.724,2161.44,2110.0033333333336
1698,2398,2076.035626608784,1274.0,1430.6666666666667,1760.4,1965.8,2120.5333333333333,2042.262,2161.44,2112.6633333333334
1699,2399,2077.125264390137,1274.0,1627.6666666666667,1782.8,2014.3,2120.5333333333333,2043.548,2161.44,2112.57
1700,2400,2078.2149021714904,2290.0,2289.0,1811.8,2083.9,2120.5333333333333,2043.548,2161.44,2112.57
1701,2401,2079.3045399528446,2311.0,2170.3333333333335,2279.6,2276.3,2120.633333333333,2043.548,2161.44,2116.69
1702,2402,2080.394177734198,2113.0,2258.6666666666665,2268.2,2163.7,2123.4,2044.926,2161.44,2114.4866666666667
1703,2403,2081.483815515552,2297.0,2297.6666666666665,2269.2,2163.7,2113.0333333333333,2044.926,2167.69,2115.0866666666666
1704,2404,2082.5734532969054,2297.0,2297.6666666666665,2269.2,2195.5,2113.0333333333333,2044.926,2170.86,2117.8933333333334
1705,2405,2083.6630910782596,2247.0,2289.6666666666665,2213.4,2241.3,2113.0333333333333,2044.926,2156.92,2122.3366666666666
1706,2406,2084.752728859613,2391.0,2191.0,2213.4,2233.6,2125.233333333333,2046.614,2154.98,2117.8933333333334
1707,2407,2085.842366640967,2391.0,2191.0,2194.4,2253.5,2125.233333333333,2046.614,2157.03,2120.34
1708,2408,2086.9320044223205,2178.0,2254.3333333333335,2185.8,2253.5,2118.5333333333333,2046.614,2163.99,2120.7966666666666
1709,2409,2088.0216422036738,2178.0,2291.3333333333335,2214.4,2253.5,2120.5333333333333,2046.614,2163.99,2120.7966666666666
1710,2410,2089.111279985028,2362.0,2291.3333333333335,2214.4,2245.3,2130.6,2046.614,2169.02,2124.3733333333334
1711,2411,2090.2009177663813,2362.0,2291.3333333333335,2303.0,2248.3,2138.5,2046.614,2169.02,2120.7966666666666
1712,2412,2091.2905555477355,2362.0,2319.3333333333335,2283.2,2187.1,2117.0,2046.614,2169.02,2126.0666666666666
1713,2413,2092.380193329089,2376.0,2319.3333333333335,2283.2,2187.1,2117.0,2046.614,2170.92,2126.0666666666666
1714,2414,2093.469831110443,2271.0,2353.3333333333335,2179.8,2206.4,2149.0,2046.614,2161.08,2126.0666666666666
1715,2415,2094.5594688917963,2271.0,2058.3333333333335,2179.8,2254.1,2149.0,2046.614,2161.08,2127.1466666666665
1716,2416,2095.6491066731496,2271.0,2058.3333333333335,2227.0,2241.2,2149.2,2046.614,2161.08,2127.1466666666665
1717,2417,2096.738744454504,1970.5,2058.3333333333335,2166.6,2241.2,2145.5666666666666,2044.558,2161.08,2133.4866666666667
1718,2418,2097.828382235857,1970.5,2058.3333333333335,2166.6,2267.4,2147.766666666667,2044.558,2163.28,2137.556666666667
1719,2419,2098.9180200172113,1970.5,2127.6666666666665,2166.6,2156.7,2148.633333333333,2044.558,2163.28,2138.6966666666667
1720,2420,2100.0076577985647,2037.5,2127.6666666666665,2211.6,2031.2,2148.633333333333,2044.558,2163.28,2140.923333333333
1721,2421,2101.097295579919,2329.0,2372.3333333333335,2199.2,2031.2,2148.633333333333,2043.666,2163.28,2142.9133333333334
1722,2422,2102.186933361272,2329.0,2372.3333333333335,2199.2,2031.2,2148.633333333333,2044.792,2163.28,2144.1633333333334
1723,2423,2103.2765711426255,2337.5,2307.0,2355.0,2031.2,2148.633333333333,2044.792,2164.57,2144.1633333333334
1724,2424,2104.3662089239797,2352.5,2307.0,2086.4,2032.9,2187.9666666666667,2044.792,2165.52,2139.633333333333
1725,2425,2105.455846705333,2329.0,2372.3333333333335,2086.4,2032.9,2185.5333333333333,2046.33,2168.58,2140.4166666666665
1726,2426,2106.545484486687,1755.5,1919.0,1895.8,2096.7,2149.266666666667,2049.436,2169.2,2140.4166666666665
1727,2427,2107.6351222680405,1755.5,1591.3333333333333,1895.8,2096.7,2191.4333333333334,2049.574,2169.28,2140.4166666666665
1728,2428,2108.7247600493947,1181.0,1591.3333333333333,1854.2,2078.9,2197.7,2049.436,2169.28,2140.4166666666665
1729,2429,2109.814397830748,1181.0,1537.6666666666667,1850.2,2069.8,2197.7,2049.436,2169.28,2141.7966666666666
1730,2430,2110.9040356121022,1757.0,1537.6666666666667,1850.2,2065.2,2204.133333333333,2050.836,2172.66,2141.7966666666666
1731,2431,2111.9936733934555,2238.5,1913.3333333333333,2071.4,2065.2,2199.3,2052.426,2177.26,2141.7966666666666
1732,2432,2113.083311174809,2238.5,2276.6666666666665,2243.8,2065.2,2219.8333333333335,2052.426,2177.26,2141.7966666666666
1733,2433,2114.172948956163,2289.5,2281.0,2243.8,2065.2,2219.8333333333335,2052.426,2177.26,2144.016666666667
1734,2434,2115.2625867375164,2308.5,2281.0,2276.2,2065.2,2219.8333333333335,2052.426,2179.1,2144.016666666667
1735,2435,2116.3522245188706,2269.0,2297.0,2276.2,2071.1,2219.8333333333335,2052.426,2166.26,2144.016666666667
1736,2436,2117.441862300224,2269.0,2297.0,2276.2,2062.9,2199.3,2052.426,2166.26,2144.016666666667
1737,2437,2118.531500081578,2269.0,2297.0,2276.2,2173.8,2200.366666666667,2052.426,2166.26,2144.016666666667
1738,2438,2119.6211378629314,2269.0,2297.0,2276.2,2277.1,2222.733333333333,2052.212,2168.18,2145.73
1739,2439,2120.7107756442847,2269.0,2297.0,2292.0,2277.1,2222.2,2052.212,2168.1,2145.73
1740,2440,2121.800413425639,2317.5,2349.3333333333335,2305.2,2277.1,2222.2,2052.426,2168.65,2145.73
1741,2441,2122.890051206992,2317.5,2281.0,2252.8,2294.0,2224.1,2052.426,2176.66,2145.73
1742,2442,2123.9796889883464,2317.5,2281.0,2252.8,2294.0,2183.633333333333,2053.556,2176.66,2145.73
1743,2443,2125.0693267696997,2317.5,2281.0,2311.8,2320.1,2178.7,2053.556,2176.66,2144.1966666666667
1744,2444,2126.158964551054,2317.5,2281.0,2311.8,2320.1,2178.7,2053.556,2176.66,2144.1966666666667
1745,2445,2127.2486023324072,2317.5,2281.0,2311.8,2307.0,2178.7,2053.556,2178.32,2144.97
1746,2446,2128.3382401137615,2252.0,2278.0,2311.8,2340.8,2190.8333333333335,2053.556,2177.77,2144.97
1747,2447,2129.4278778951148,2252.0,2278.0,2311.8,2340.8,2190.8333333333335,2054.09,2178.27,2144.97
1748,2448,2130.517515676468,2252.0,2308.0,2311.8,2340.8,2191.633333333333,2054.09,2180.86,2147.23
1749,2449,2131.6071534578223,2314.0,2308.0,2348.2,2340.8,2220.5,2054.09,2180.86,2147.23
1750,2450,2132.6967912391756,2453.5,2401.0,2370.6,2340.8,2220.5,2054.09,2180.86,2147.23
